episode,timestep,reward,length
843,26216,-2.0981456637382507,23
844,26243,-2.463612414896488,27
845,26266,-2.099104255437851,23
846,26289,-2.099531665444374,23
847,26312,-2.0999589040875435,23
848,26338,-2.374399848282337,26
849,26362,-2.192253552377224,24
850,26386,-2.1927302703261375,24
851,26407,-1.919015683233738,21
852,26429,-2.010755278170109,22
853,26451,-2.011132173240185,22
854,26476,-2.2858539447188377,25
855,26498,-2.0119712725281715,22
856,26521,-2.103832945227623,23
857,26544,-2.1042588278651237,23
858,26571,-2.4707858115434647,27
859,26596,-2.288305312395096,25
860,26619,-2.105693332850933,23
861,26643,-2.197704315185547,24
862,26666,-2.106573238968849,23
863,26689,-2.1069981083273888,23
864,26713,-2.1990653350949287,24
865,26736,-2.107877030968666,23
866,26760,-2.199982151389122,24
867,26783,-2.1087553203105927,23
868,26805,-2.0174620673060417,22
869,26829,-2.2013075947761536,24
870,26852,-2.1100250259041786,23
871,26874,-2.0186762660741806,22
872,26896,-2.0190511494874954,22
873,26918,-2.019425965845585,22
874,26941,-2.1116244718432426,23
875,26961,-1.8365260064601898,20
876,26983,-2.0205144956707954,22
877,27006,-2.1127622053027153,23
878,27031,-2.2969723269343376,25
879,27052,-1.9298404306173325,21
880,27075,-2.114021420478821,23
881,27097,-2.0224978923797607,22
882,27119,-2.022872045636177,22
883,27142,-2.1152263805270195,23
884,27164,-2.023650161921978,22
885,27188,-2.2080566361546516,24
886,27209,-1.932421751320362,21
887,27234,-2.300953470170498,25
888,27256,-2.025253228843212,22
889,27279,-2.1177151650190353,23
890,27302,-2.1181367486715317,23
891,27326,-2.2106845751404762,24
892,27349,-2.119008094072342,23
893,27370,-1.935104914009571,21
894,27394,-2.2119659706950188,24
895,27416,-2.0280377119779587,22
896,27438,-2.0284106135368347,22
897,27462,-2.2132484018802643,24
898,27484,-2.029212862253189,22
899,27505,-1.937318667769432,21
900,27530,-2.3067817986011505,25
901,27551,-1.9380770325660706,21
902,27574,-2.123040810227394,23
903,27595,-1.9387859404087067,21
904,27619,-2.2161719873547554,24
905,27644,-2.3090149238705635,25
906,27665,-1.9399521127343178,21
907,27691,-2.4023287668824196,26
908,27715,-2.218020409345627,24
909,27736,-1.941136933863163,21
910,27757,-1.9414618536829948,21
911,27780,-2.1267471611499786,23
912,27801,-1.9421690180897713,21
913,27824,-2.1275215446949005,23
914,27847,-2.1279400065541267,23
915,27869,-2.0358073711395264,22
916,27892,-2.1287462189793587,23
917,27915,-2.1291643008589745,23
918,27938,-2.1295822262763977,23
919,27958,-1.8521374017000198,20
920,27981,-2.130321279168129,23
921,28004,-2.1307388693094254,23
922,28025,-1.9458126351237297,21
923,28048,-2.1315114572644234,23
924,28068,-1.8538145497441292,20
925,28090,-2.039529748260975,22
926,28112,-2.0398999974131584,22
927,28134,-2.0402701795101166,22
928,28157,-2.133410796523094,23
929,28180,-2.133827529847622,23
930,28202,-2.0414373502135277,22
931,28224,-2.0418071523308754,22
932,28247,-2.135017231106758,23
933,28269,-2.042574994266033,22
934,28293,-2.228696294128895,24
935,28317,-2.2291586324572563,24
936,28344,-2.5083724036812782,27
937,28364,-1.8584081456065178,20
938,28390,-2.416387692093849,26
939,28413,-2.138018861413002,23
940,28434,-1.9524575471878052,21
941,28457,-2.1387875601649284,23
942,28483,-2.4182763025164604,26
943,28508,-2.325779139995575,25
944,28531,-2.1401538848876953,23
945,28555,-2.2336509227752686,24
946,28577,-2.047908090054989,22
947,28599,-2.04827594012022,22
948,28621,-2.048643685877323,22
949,28642,-1.9558617994189262,21
950,28667,-2.328851282596588,25
951,28690,-2.142978936433792,23
952,28712,-2.0501877814531326,22
953,28734,-2.050555020570755,22
954,28757,-2.144159860908985,23
955,28779,-2.051317021250725,22
956,28800,-1.9584130644798279,21
957,28822,-2.052021086215973,22
958,28843,-1.9590849429368973,21
959,28863,-1.866089753806591,20
960,28885,-2.053030379116535,22
961,28907,-2.0533970445394516,22
962,28929,-2.053763635456562,22
963,28950,-1.9607479870319366,21
964,28971,-1.9610694199800491,21
965,28992,-1.9613908976316452,21
966,29016,-2.242000289261341,24
967,29042,-2.429359570145607,26
968,29068,-2.4299028292298317,26
969,29090,-2.056478150188923,22
970,29110,-1.8698344007134438,20
971,29132,-2.057148829102516,22
972,29153,-1.963978461921215,21
973,29174,-1.9642992913722992,21
974,29196,-2.0581864714622498,22
975,29216,-1.8713871166110039,20
976,29237,-1.9652598276734352,21
977,29258,-1.9655805379152298,21
978,29280,-2.059528574347496,22
979,29302,-2.0598936527967453,22
980,29323,-1.9665980711579323,21
981,29345,-2.0605944246053696,22
982,29366,-1.9672668501734734,21
983,29386,-1.8738809823989868,20
984,29410,-2.249046601355076,24
985,29430,-1.8745363354682922,20
986,29452,-2.0623204559087753,22
987,29473,-1.968914121389389,21
988,29493,-1.8754496201872826,20
989,29514,-1.9695250913500786,21
990,29534,-1.876031443476677,20
991,29557,-2.157795362174511,23
992,29579,-2.064355969429016,22
993,29602,-2.1585846543312073,23
994,29623,-1.9712296575307846,21
995,29644,-1.9715494513511658,21
996,29665,-1.97186928242445,21
997,29690,-2.3479033559560776,25
998,29711,-1.9726048782467842,21
999,29731,-1.8789640814065933,20
1000,29752,-1.9732148945331573,21
1001,29777,-2.3495048731565475,25
1002,29799,-2.067960113286972,22
1003,29821,-2.0683232471346855,22
1004,29842,-1.9746427237987518,21
1005,29867,-2.3512042313814163,25
1006,29893,-2.4457806050777435,26
1007,29914,-1.9758076891303062,21
1008,29938,-2.258472755551338,24
1009,29960,-2.0706531703472137,22
1010,29982,-2.071015454828739,22
1011,30003,-1.9772117957472801,21
1012,30027,-2.260077066719532,24
1013,30047,-1.8837251886725426,20
1014,30069,-2.07242663949728,22
1015,30092,-2.1670197248458862,23
1016,30116,-2.2616752311587334,24
1017,30137,-1.9793213531374931,21
1018,30159,-2.073920823633671,22
1019,30179,-1.885687954723835,20
1020,30201,-2.0745853781700134,22
1021,30221,-1.8862919732928276,20
1022,30242,-1.980907954275608,21
1023,30264,-2.07558274269104,22
1024,30289,-2.3590709194540977,25
1025,30312,-2.1707685589790344,23
1026,30333,-1.9823505729436874,21
1027,30355,-2.0770936757326126,22
1028,30378,-2.171897418797016,23
1029,30402,-2.2667631655931473,24
1030,30427,-2.3616911843419075,25
1031,30448,-1.984181560575962,21
1032,30471,-2.1735252737998962,23
1033,30493,-2.079396888613701,22
1034,30514,-1.9852101281285286,21
1035,30537,-2.174651548266411,23
1036,30558,-1.985894724726677,21
1037,30581,-2.1754011437296867,23
1038,30603,-2.0811906084418297,22
1039,30627,-2.2708097249269485,24
1040,30648,-1.9873110204935074,21
1041,30668,-1.892967090010643,20
1042,30690,-2.0825909674167633,22
1043,30711,-1.9882582426071167,21
1044,30733,-2.083281196653843,22
1045,30756,-2.1783642321825027,23
1046,30781,-2.3682524412870407,25
1047,30801,-1.8949320688843727,20
1048,30821,-1.8952062875032425,20
1049,30841,-1.8954804614186287,20
1050,30862,-1.9905542954802513,21
1051,30884,-2.0856860876083374,22
1052,30905,-1.9912119507789612,21
1053,30926,-1.991527609527111,21
1054,30949,-2.1815690845251083,23
1055,30969,-1.897330418229103,20
1056,30989,-1.8976043835282326,20
1057,31012,-2.182599611580372,23
1058,31034,-2.0880739390850067,22
1059,31056,-2.0884314626455307,22
1060,31079,-2.183747097849846,23
1061,31101,-2.089171141386032,22
1062,31125,-2.279513068497181,24
1063,31146,-1.994923710823059,21
1064,31168,-2.090262532234192,22
1065,31189,-1.9955792352557182,21
1066,31210,-1.995893970131874,21
1067,31232,-2.091278798878193,22
1068,31253,-1.9965490847826004,21
1069,31275,-2.091964974999428,22
1070,31296,-1.9972038865089417,21
1071,31318,-2.0926508009433746,22
1072,31339,-1.9978583827614784,21
1073,31360,-1.9981727004051208,21
1074,31383,-2.1888453662395477,23
1075,31404,-1.9988502711057663,21
1076,31425,-1.999164380133152,21
1077,31447,-2.0947041884064674,22
1078,31468,-1.999817967414856,21
1079,31489,-2.0001318752765656,21
1080,31509,-1.9051752388477325,20
1081,31531,-2.0960178151726723,22
1082,31552,-2.0010715648531914,21
1083,31573,-2.001385286450386,21
1084,31593,-1.9063687697052956,20
1085,31613,-1.9066415503621101,20
1086,31634,-2.00227177888155,21
1087,31655,-2.0025853291153908,21
1088,31676,-2.002898797392845,21
1089,31697,-2.0032122507691383,21
1090,31717,-1.9081084504723549,20
1091,31740,-2.1946771666407585,23
1092,31762,-2.0996227115392685,22
1093,31782,-1.9090477153658867,20
1094,31804,-2.1002769470214844,22
1095,31826,-2.1006312668323517,22
1096,31847,-2.005474269390106,21
1097,31868,-2.005787171423435,21
1098,31890,-2.1016410440206528,22
1099,31909,-1.815327674150467,19
1100,31930,-2.006695419549942,21
1101,31952,-2.102592386305332,22
1102,31978,-2.485357992351055,26
1103,32001,-2.198999509215355,23
1104,32023,-2.1037556901574135,22
1105,32043,-1.9128040075302124,20
1106,32063,-1.9130758941173553,20
1107,32088,-2.391754649579525,25
1108,32109,-2.0094241201877594,21
1109,32130,-2.0097360759973526,21
1110,32150,-1.914320394396782,20
1111,32170,-1.9145920500159264,20
1112,32192,-2.1063745468854904,22
1113,32213,-2.01095499843359,21
1114,32234,-2.0112666860222816,21
1115,32258,-2.2989870980381966,24
1116,32279,-2.0119572058320045,21
1117,32301,-2.1081032902002335,22
1118,32323,-2.10845535248518,22
1119,32344,-2.0129406973719597,21
1120,32366,-2.1091333553195,22
1121,32388,-2.1094850972294807,22
1122,32409,-2.0139233246445656,21
1123,32429,-1.9183074161410332,20
1124,32452,-2.2064035683870316,23
1125,32475,-2.2067953795194626,23
1126,32496,-2.0152343064546585,21
1127,32518,-2.1115355864167213,22
1128,32538,-1.919874794781208,20
1129,32559,-2.016164392232895,21
1130,32581,-2.1125097796320915,22
1131,32606,-2.4010194540023804,25
1132,32628,-2.1132726594805717,22
1133,32649,-2.0175377130508423,21
1134,32669,-1.9217488914728165,20
1135,32691,-2.114245504140854,22
1136,32711,-1.922337718307972,20
1137,32735,-2.3071827590465546,24
1138,32756,-2.0191256999969482,21
1139,32777,-2.0194354876875877,21
1140,32797,-1.9235559105873108,20
1141,32819,-2.116232879459858,22
1142,32840,-2.0203626081347466,21
1143,32861,-2.0206721276044846,21
1144,32880,-1.8284866213798523,19
1145,32902,-2.1174991950392723,22
1146,32924,-2.1178485453128815,22
1147,32946,-2.1181977838277817,22
1148,32967,-2.022237718105316,21
1149,32988,-2.0225468277931213,21
1150,33011,-2.215534247457981,23
1151,33033,-2.1195661425590515,22
1152,33053,-1.927173338830471,20
1153,33074,-2.0238265320658684,21
1154,33095,-2.0241352692246437,21
1155,33115,-1.928031012415886,20
1156,33136,-2.024726912379265,21
1157,33158,-2.1214778423309326,22
1158,33178,-1.9289108738303185,20
1159,33198,-1.929180197417736,20
1160,33218,-1.9294495210051537,20
1161,33239,-2.0262161642313004,21
1162,33261,-2.123037703335285,22
1163,33283,-2.1233854591846466,22
1164,33304,-2.0271882712841034,21
1165,33325,-2.027496337890625,21
1166,33345,-1.931231439113617,20
1167,33365,-1.9315004348754883,20
1168,33385,-1.9317693561315536,20
1169,33405,-1.9320383220911026,20
1170,33425,-1.9323072358965874,20
1171,33445,-1.9325761422514915,20
1172,33466,-2.0294985696673393,21
1173,33487,-2.0298062413930893,21
1174,33508,-2.0301138386130333,21
1175,33528,-1.9337238445878029,20
1176,33547,-1.8372828587889671,19
1177,33569,-2.1276830956339836,22
1178,33589,-1.9345507249236107,20
1179,33610,-2.031571626663208,21
1180,33630,-1.9351119548082352,20
1181,33650,-1.9353804662823677,20
1182,33671,-2.0324427261948586,21
1183,33692,-2.032749816775322,21
1184,33713,-2.033056862652302,21
1185,33736,-2.227042570710182,23
1186,33759,-2.227427154779434,23
1187,33780,-2.0340659841895103,21
1188,33800,-1.9374870210886002,20
1189,33822,-2.131554439663887,22
1190,33843,-2.0349839702248573,21
1191,33864,-2.0352904349565506,21
1192,33884,-1.9386528953909874,20
1193,33905,-2.035878136754036,21
1194,33925,-1.939212515950203,20
1195,33945,-1.939480371773243,20
1196,33966,-2.036746859550476,21
1197,33986,-1.9400397762656212,20
1198,34005,-1.8432821184396744,19
1199,34026,-2.0375887602567673,21
1200,34047,-2.037894695997238,21
1201,34068,-2.038200616836548,21
1202,34091,-2.2326747700572014,23
1203,34110,-1.8446589410305023,19
1204,34132,-2.136222630739212,22
1205,34153,-2.0394387617707253,21
1206,34174,-2.039744257926941,21
1207,34194,-1.9428938403725624,20
1208,34215,-2.0403303653001785,21
1209,34236,-2.0406357422471046,21
1210,34256,-1.94374268501997,20
1211,34276,-1.9440098106861115,20
1212,34297,-2.041502006351948,21
1213,34319,-2.1390478536486626,22
1214,34340,-2.0421348437666893,21
1215,34361,-2.042439766228199,21
1216,34382,-2.042744643986225,21
1217,34403,-2.0430494472384453,21
1218,34423,-1.9460409358143806,20
1219,34443,-1.9463077187538147,20
1220,34463,-1.9465744942426682,20
1221,34484,-2.0441943928599358,21
1222,34506,-2.1418677493929863,22
1223,34526,-1.9474425688385963,20
1224,34547,-2.045105755329132,21
1225,34568,-2.0454100370407104,21
1226,34588,-1.9482887014746666,20
1227,34611,-2.2408751994371414,23
1228,34636,-2.4361728727817535,25
1229,34655,-1.8517738431692123,19
1230,34675,-1.949487492442131,20
1231,34694,-1.852256067097187,19
1232,34716,-2.1450179740786552,22
1233,34736,-1.9503056108951569,20
1234,34759,-2.243194118142128,23
1235,34779,-1.9509010538458824,20
1236,34800,-2.0487364381551743,21
1237,34822,-2.146624878048897,22
1238,34843,-2.049365445971489,21
1239,34862,-1.8544422388076782,19
1240,34884,-2.147548943758011,22
1241,34905,-2.050247199833393,21
1242,34926,-2.05055021494627,21
1243,34946,-1.953182965517044,20
1244,34968,-2.148816592991352,22
1245,34988,-1.953757956624031,20
1246,35008,-1.9540234059095383,20
1247,35029,-2.0520142391324043,21
1248,35050,-2.05231686681509,21
1249,35070,-1.9548651352524757,20
1250,35090,-1.9551303535699844,20
1251,35112,-2.150958336889744,22
1252,35134,-2.15129816532135,22
1253,35155,-2.053825005888939,21
1254,35176,-2.0541272088885307,21
1255,35196,-1.956588827073574,20
1256,35216,-1.9568537548184395,20
1257,35236,-1.9571186527609825,20
1258,35257,-2.055263675749302,21
1259,35277,-1.957671009004116,20
1260,35299,-2.153752453625202,22
1261,35319,-1.958243913948536,20
1262,35339,-1.9585085809230804,20
1263,35360,-2.0567228347063065,21
1264,35381,-2.057024374604225,21
1265,35402,-2.057325854897499,21
1266,35423,-2.0576272010803223,21
1267,35447,-2.3519560545682907,24
1268,35466,-1.8622405603528023,19
1269,35486,-1.9605036303400993,20
1270,35507,-2.0588172003626823,21
1271,35529,-2.1571830436587334,22
1272,35549,-1.96136175096035,20
1273,35570,-2.0597181022167206,21
1274,35590,-1.9619122967123985,20
1275,35610,-1.9621762484312057,20
1276,35629,-1.8643084540963173,19
1277,35650,-2.0608250573277473,21
1278,35671,-2.0611256062984467,21
1279,35691,-1.9632525518536568,20
1280,35711,-1.9635163396596909,20
1281,35731,-1.9637800380587578,20
1282,35751,-1.964043729007244,20
1283,35772,-2.062533639371395,21
1284,35793,-2.062833808362484,21
1285,35814,-2.063133955001831,21
1286,35835,-2.0634339302778244,21
1287,35857,-2.1620184630155563,22
1288,35878,-2.0640551149845123,21
1289,35901,-2.260984092950821,23
1290,35922,-2.0646949112415314,21
1291,35947,-2.4583782479166985,25
1292,35967,-1.967002809047699,20
1293,35987,-1.9672657698392868,20
1294,36009,-2.164304442703724,22
1295,36029,-1.9678339287638664,20
1296,36050,-2.0665124505758286,21
1297,36070,-1.968381606042385,20
1298,36090,-1.9686443284153938,20
1299,36111,-2.06736321747303,21
1300,36132,-2.0676621198654175,21
1301,36152,-1.9694763123989105,20
1302,36173,-2.0682366341352463,21
1303,36192,-1.8715124800801277,19
1304,36212,-1.9702622443437576,20
1305,36235,-2.2661389857530594,23
1306,36255,-1.9708467200398445,20
1307,36276,-2.069675274193287,21
1308,36296,-1.9713931754231453,20
1309,36315,-1.8730629310011864,19
1310,36336,-2.0704995319247246,21
1311,36357,-2.0707976669073105,21
1312,36377,-1.9724618941545486,20
1313,36396,-1.8740780800580978,19
1314,36416,-1.9729624539613724,20
1315,36436,-1.9732243865728378,20
1316,36457,-2.0721713975071907,21
1317,36478,-2.0724691599607468,21
1318,36498,-1.9740534275770187,20
1319,36518,-1.9743151739239693,20
1320,36540,-2.1720571517944336,22
1321,36560,-1.9748799949884415,20
1322,36580,-1.9751415476202965,20
1323,36600,-1.975403107702732,20
1324,36622,-2.173253633081913,22
1325,36643,-2.074776455760002,21
1326,36665,-2.1738979294896126,22
1327,36685,-1.9765529483556747,20
1328,36705,-1.9768141955137253,20
1329,36725,-1.977075383067131,20
1330,36745,-1.977336548268795,20
1331,36765,-1.9775976687669754,20
1332,36786,-2.0767624229192734,21
1333,36806,-1.97814130038023,20
1334,36826,-1.9784022718667984,20
1335,36846,-1.9786631911993027,20
1336,36867,-2.077880971133709,21
1337,36889,-2.1771494522690773,22
1338,36911,-2.1774813383817673,22
1339,36932,-2.0788108184933662,21
1340,36952,-1.980091705918312,20
1341,36972,-1.9803522154688835,20
1342,36992,-1.9806128144264221,20
1343,37014,-2.1789830699563026,22
1344,37033,-1.8821061924099922,19
1345,37054,-2.08049313724041,21
1346,37073,-1.8825993239879608,19
1347,37094,-2.081038109958172,21
1348,37114,-1.9822124317288399,20
1349,37133,-1.8833394572138786,19
1350,37155,-2.181003250181675,22
1351,37175,-1.9830105006694794,20
1352,37195,-1.9832705929875374,20
1353,37218,-2.281095117330551,23
1354,37238,-1.9838478565216064,20
1355,37258,-1.984107755124569,20
1356,37277,-1.8851397037506104,19
1357,37296,-1.8853648602962494,19
1358,37316,-1.9848415404558182,20
1359,37337,-2.0843669176101685,21
1360,37357,-1.9853819906711578,20
1361,37377,-1.9856416210532188,20
1362,37397,-1.9859011992812157,20
1363,37418,-2.085479348897934,21
1364,37438,-1.9864412173628807,20
1365,37458,-1.9867006093263626,20
1366,37479,-2.0863185673952103,21
1367,37499,-1.9872403293848038,20
1368,37518,-1.8881151303648949,19
1369,37538,-1.9877361804246902,20
1370,37559,-2.0874056965112686,21
1371,37580,-2.0876997858285904,21
1372,37600,-1.9885554388165474,20
1373,37620,-1.9888144508004189,20
1374,37639,-1.8896103203296661,19
1375,37660,-2.0887858867645264,21
1376,37681,-2.089079588651657,21
1377,37700,-1.8903663605451584,19
1378,37720,-1.990105576813221,20
1379,37740,-1.9903642907738686,20
1380,37760,-1.9906229674816132,20
1381,37780,-1.9908816292881966,20
1382,37801,-2.0907077714800835,21
1383,37821,-1.9914195463061333,20
1384,37843,-2.1908679455518723,22
1385,37864,-2.0915852412581444,21
1386,37884,-1.9922550022602081,20
1387,37905,-2.0921495109796524,21
1388,37926,-2.092442363500595,21
1389,37947,-2.092735178768635,21
1390,37969,-2.1927069053053856,22
1391,37989,-1.9936472550034523,20
1392,38010,-2.0936110094189644,21
1393,38030,-1.9941837936639786,20
1394,38050,-1.9944417029619217,20
1395,38070,-1.9946995601058006,20
1396,38090,-1.994957372546196,20
1397,38110,-1.9952151253819466,20
1398,38132,-2.195042096078396,22
1399,38151,-1.895971693098545,19
1400,38172,-2.0958156809210777,21
1401,38192,-1.9962829574942589,20
1402,38211,-1.8967040702700615,19
1403,38233,-2.1964752823114395,22
1404,38253,-1.9970720633864403,20
1405,38275,-2.1970842108130455,22
1406,38296,-2.097517251968384,21
1407,38315,-1.8979986384510994,19
1408,38336,-2.098055548965931,21
1409,38357,-2.098346881568432,21
1410,38379,-2.1985842287540436,22
1411,38399,-1.9989887475967407,20
1412,38419,-1.9992456063628197,20
1413,38439,-1.9995024725794792,20
1414,38460,-2.0997576788067818,21
1415,38480,-2.0000363513827324,20
1416,38500,-2.0002930387854576,20
1417,38521,-2.1005875691771507,21
1418,38540,-1.900775894522667,19
1419,38560,-2.0010611563920975,20
1420,38581,-2.101393945515156,21
1421,38603,-2.2017755284905434,22
1422,38623,-2.0018890649080276,20
1423,38643,-2.0021454095840454,20
1424,38663,-2.0024016723036766,20
1425,38683,-2.0026578828692436,20
1426,38703,-2.002914048731327,20
1427,38722,-1.9030023738741875,19
1428,38744,-2.203766629099846,22
1429,38765,-2.103893965482712,21
1430,38786,-2.104183778166771,21
1431,38806,-2.0042506232857704,20
1432,38828,-2.204978823661804,22
1433,38848,-2.004800282418728,20
1434,38868,-2.005056008696556,20
1435,38890,-2.2058644890785217,22
1436,38911,-2.105895832180977,21
1437,38932,-2.106185093522072,21
1438,38952,-2.0061561167240143,20
1439,38974,-2.2070743665099144,22
1440,38994,-2.0067047476768494,20
1441,39014,-2.0069600269198418,20
1442,39033,-1.9068452715873718,19
1443,39053,-2.0074488669633865,20
1444,39072,-1.907309576869011,19
1445,39093,-2.108344718813896,21
1446,39114,-2.108633331954479,21
1447,39134,-2.008487246930599,20
1448,39155,-2.109189599752426,21
1449,39175,-2.0090168565511703,20
1450,39196,-2.1097455620765686,21
1451,39215,-1.9090597182512283,19
1452,39236,-2.110278733074665,21
1453,39257,-2.1105668395757675,21
1454,39279,-2.211382582783699,22
1455,39299,-2.010620154440403,20
1456,39319,-2.010874643921852,20
1457,39338,-1.9105634093284607,19
1458,39359,-2.111940398812294,21
1459,39381,-2.2128210812807083,22
1460,39402,-2.112534150481224,21
1461,39422,-2.0122013241052628,20
1462,39442,-2.0124554559588432,20
1463,39465,-2.314649522304535,23
1464,39485,-2.013015925884247,20
1465,39505,-2.01326984167099,20
1466,39527,-2.21489754319191,22
1467,39548,-2.114515572786331,21
1468,39567,-1.9133743345737457,19
1469,39588,-2.115046575665474,21
1470,39609,-2.1153333857655525,21
1471,39629,-2.0148665979504585,20
1472,39651,-2.216653488576412,22
1473,39671,-2.0154104605317116,20
1474,39691,-2.0156638473272324,20
1475,39710,-1.9151121973991394,19
1476,39730,-2.0161493122577667,20
1477,39750,-2.0164025872945786,20
1478,39770,-2.0166558027267456,20
1479,39792,-2.218621149659157,22
1480,39814,-2.218939930200577,22
1481,39835,-2.11837300658226,21
1482,39856,-2.118658922612667,21
1483,39877,-2.1189447194337845,21
1484,39898,-2.119230456650257,21
1485,39918,-2.018577106297016,20
1486,39938,-2.018829770386219,20
1487,39960,-2.221011906862259,22
1488,39980,-2.019371472299099,20
1489,40004,-2.4235946983098984,24
1490,40024,-2.0199398770928383,20
1491,40045,-2.1212119460105896,21
1492,40067,-2.2225313261151314,22
1493,40088,-2.121800012886524,21
1494,40108,-2.0210235863924026,20
1495,40127,-1.9202028214931488,19
1496,40148,-2.122592270374298,21
1497,40168,-2.0217779353260994,20
1498,40187,-1.9209193289279938,19
1499,40207,-2.0222609415650368,20
1500,40227,-2.022512800991535,20
1501,40247,-2.022764578461647,20
1502,40268,-2.1241772174835205,21
1503,40290,-2.225636914372444,22
1504,40312,-2.225953310728073,22
1505,40332,-2.0238622426986694,20
1506,40352,-2.024113707244396,20
1507,40374,-2.2268228083848953,22
1508,40394,-2.0246524289250374,20
1509,40414,-2.0249037221074104,20
1510,40434,-2.0251549258828163,20
1511,40454,-2.0254061445593834,20
1512,40473,-1.9243653565645218,19
1513,40493,-2.0258876755833626,20
1514,40512,-1.9248227775096893,19
1515,40531,-1.9250415712594986,19
1516,40551,-2.0265993401408195,20
1517,40571,-2.026850275695324,20
1518,40591,-2.0271011292934418,20
1519,40612,-2.128729574382305,21
1520,40633,-2.129012629389763,21
1521,40653,-2.027891017496586,20
1522,40672,-1.926725573837757,19
1523,40691,-1.9269441068172455,19
1524,40711,-2.028601683676243,20
1525,40731,-2.0288521870970726,20
1526,40751,-2.029102601110935,20
1527,40771,-2.0293530076742172,20
1528,40791,-2.0296033322811127,20
1529,40812,-2.1313563138246536,21
1530,40832,-2.0301225557923317,20
1531,40852,-2.030372694134712,20
1532,40872,-2.0306228324770927,20
1533,40891,-1.9293202757835388,19
1534,40911,-2.0311024636030197,20
1535,40930,-1.9297758862376213,19
1536,40949,-1.9299939423799515,19
1537,40968,-1.9302119612693787,19
1538,40988,-2.0320409908890724,20
1539,41009,-2.1339152827858925,21
1540,41028,-1.930922158062458,19
1541,41049,-2.134437806904316,21
1542,41070,-2.134719394147396,21
1543,41089,-1.9316495209932327,19
1544,41110,-2.1352415829896927,21
1545,41130,-2.033821888267994,20
1546,41150,-2.034071311354637,20
1547,41169,-1.9325956851243973,19
1548,41189,-2.0345497131347656,20
1549,41210,-2.1365488469600677,21
1550,41229,-1.9333043545484543,19
1551,41249,-2.035295531153679,20
1552,41268,-1.9337584748864174,19
1553,41287,-1.9339758902788162,19
1554,41308,-2.1378123462200165,21
1555,41328,-2.036269687116146,20
1556,41348,-2.0365185514092445,20
1557,41368,-2.0367674082517624,20
1558,41387,-1.9351564943790436,19
1559,41408,-2.1391169279813766,21
1560,41429,-2.1393973156809807,21
1561,41449,-2.0377787575125694,20
1562,41469,-2.038027308881283,20
1563,41489,-2.038275830447674,20
1564,41509,-2.0385242700576782,20
1565,41529,-2.0387726798653603,20
1566,41552,-2.344906449317932,23
1567,41571,-1.9373426660895348,19
1568,41591,-2.0395456105470657,20
1569,41611,-2.0397937819361687,20
1570,41633,-2.2440667301416397,22
1571,41652,-1.9382990971207619,19
1572,41673,-2.1425896883010864,21
1573,41693,-2.040818303823471,20
1574,41714,-2.1431293338537216,21
1575,41734,-2.041332148015499,20
1576,41754,-2.0415798723697662,20
1577,41776,-2.246030941605568,22
1578,41796,-2.0421092808246613,20
1579,41816,-2.0423568338155746,20
1580,41836,-2.042604334652424,20
1581,41856,-2.0428517907857895,20
1582,41876,-2.0430991873145103,20
1583,41896,-2.0433465242385864,20
1584,41915,-1.9414053037762642,19
1585,41936,-2.1460221633315086,21
1586,41956,-2.0440865010023117,20
1587,41975,-1.9421081021428108,19
1588,41995,-2.044560916721821,20
1589,42015,-2.0448079481720924,20
1590,42034,-1.942793369293213,19
1591,42054,-2.045282132923603,20
1592,42074,-2.045529007911682,20
1593,42094,-2.0457758679986,20
1594,42114,-2.0460226461291313,20
1595,42133,-1.9439470916986465,19
1596,42154,-2.1488309428095818,21
1597,42174,-2.0467608496546745,20
1598,42194,-2.0470073968172073,20
1599,42214,-2.047253891825676,20
1600,42234,-2.047500357031822,20
1601,42255,-2.150143876671791,21
1602,42276,-2.150421231985092,21
1603,42297,-2.150698482990265,21
1604,42317,-2.0485389456152916,20
1605,42337,-2.04878506064415,20
1606,42356,-1.9465708807110786,19
1607,42379,-2.356678143143654,23
1608,42400,-2.1520374044775963,21
1609,42419,-1.9473143219947815,19
1610,42440,-2.1525518596172333,21
1611,42459,-1.947779655456543,19
1612,42479,-2.0505298376083374,20
1613,42500,-2.1533240154385567,21
1614,42520,-2.0510388016700745,20
1615,42540,-2.051284372806549,20
1616,42560,-2.0515298917889595,20
1617,42582,-2.2569731771945953,22
1618,42602,-2.052053779363632,20
1619,42622,-2.0522991120815277,20
1620,42642,-2.0525443702936172,20
1621,42663,-2.1554388031363487,21
1622,42683,-2.053052321076393,20
1623,42702,-1.950623832643032,19
1624,42724,-2.258895643055439,22
1625,42744,-2.053800977766514,20
1626,42765,-2.1567578837275505,21
1627,42786,-2.15703334659338,21
1628,42805,-1.9518332853913307,19
1629,42825,-2.0547959432005882,20
1630,42845,-2.055040642619133,20
1631,42865,-2.0552852898836136,20
1632,42886,-2.1583160012960434,21
1633,42908,-2.2613911628723145,22
1634,42927,-1.9532567784190178,19
1635,42948,-2.1591184362769127,21
1636,42969,-2.1593932285904884,21
1637,42989,-2.0568174198269844,20
1638,43009,-2.0570616126060486,20
1639,43029,-2.057305760681629,20
1640,43049,-2.0575498566031456,20
1641,43070,-2.1606932431459427,21
1642,43092,-2.2638807967305183,22
1643,43112,-2.0583315640687943,20
