episode,timestep,reward,length
839,8549,-2.0558931082487106,19
840,8568,-2.0565375462174416,19
841,8587,-2.0571814998984337,19
842,8606,-2.0578249245882034,19
843,8625,-2.058467820286751,19
844,8644,-2.0591102689504623,19
845,8663,-2.059752181172371,19
846,8682,-2.0603935718536377,19
847,8701,-2.0610344782471657,19
848,8720,-2.0616748705506325,19
849,8739,-2.0623147785663605,19
850,8758,-2.0629541724920273,19
851,8777,-2.0635930597782135,19
852,8796,-2.0642314851284027,19
853,8815,-2.0648693591356277,19
854,8834,-2.0655067786574364,19
855,8853,-2.066143676638603,19
856,8872,-2.0667800530791283,19
857,8891,-2.0674159675836563,19
858,8910,-2.068051390349865,19
859,8929,-2.068686291575432,19
860,8948,-2.0693207010626793,19
861,8967,-2.069954603910446,19
862,8986,-2.070588029921055,19
863,9005,-2.0712209716439247,19
864,9024,-2.0718534141778946,19
865,9043,-2.0724853575229645,19
866,9062,-2.073116824030876,19
867,9081,-2.0737477838993073,19
868,9100,-2.0743782594799995,19
869,9119,-2.0750082284212112,19
870,9138,-2.0756377205252647,19
871,9157,-2.0762667134404182,19
872,9176,-2.076895236968994,19
873,9195,-2.0775232315063477,19
874,9214,-2.078150823712349,19
875,9233,-2.0787778198719025,19
876,9252,-2.079404391348362,19
877,9271,-2.080030493438244,19
878,9290,-2.0806560814380646,19
879,9309,-2.081281177699566,19
880,9328,-2.0819057896733284,19
881,9347,-2.0825299248099327,19
882,9367,-2.192815713584423,20
883,9386,-2.0838064402341843,19
884,9405,-2.084429107606411,19
885,9424,-2.0850512459874153,19
886,9443,-2.0856729224324226,19
887,9462,-2.0862941220402718,19
888,9481,-2.0869148522615433,19
889,9500,-2.087535075843334,19
890,9519,-2.0881548151373863,19
891,9538,-2.0887741148471832,19
892,9557,-2.0893929228186607,19
893,9576,-2.0900112465023994,19
894,9595,-2.0906290784478188,19
895,9614,-2.091246470808983,19
896,9633,-2.0918633714318275,19
897,9653,-2.2026324942708015,20
898,9672,-2.093124642968178,19
899,9691,-2.093740075826645,19
900,9710,-2.0943550020456314,19
901,9729,-2.0949694737792015,19
902,9748,-2.095583491027355,19
903,9767,-2.09619702398777,19
904,9786,-2.096810109913349,19
905,9805,-2.0974226966500282,19
906,9824,-2.0980348214507103,19
907,9843,-2.098646491765976,19
908,9862,-2.099257677793503,19
909,9881,-2.099868416786194,19
910,9900,-2.1004786416888237,19
911,9919,-2.1010884270071983,19
912,9938,-2.1016977801918983,19
913,9957,-2.10230665653944,19
914,9976,-2.102915048599243,19
915,9995,-2.1035229489207268,19
916,10014,-2.104130409657955,19
917,10033,-2.1047374233603477,19
918,10052,-2.105343945324421,19
919,10071,-2.1059500202536583,19
920,10090,-2.10655564814806,19
921,10109,-2.107160806655884,19
922,10128,-2.1077655032277107,19
923,10147,-2.108369752764702,19
924,10166,-2.108973518013954,19
925,10185,-2.1095768213272095,19
926,10204,-2.1101796999573708,19
927,10223,-2.110782079398632,19
928,10242,-2.1113840341567993,19
929,10261,-2.1119855120778084,19
930,10280,-2.112586535513401,19
931,10299,-2.1131871044635773,19
932,10318,-2.1137872338294983,19
933,10337,-2.114386908710003,19
934,10356,-2.1149861067533493,19
935,10375,-2.115584872663021,19
936,10394,-2.116183154284954,19
937,10413,-2.1167810037732124,19
938,10432,-2.1173784136772156,19
939,10451,-2.117975354194641,19
940,10470,-2.1185718327760696,19
941,10489,-2.1191679015755653,19
942,10508,-2.119763493537903,19
943,10527,-2.120358631014824,19
944,10546,-2.1209533140063286,19
945,10565,-2.1215475648641586,19
946,10584,-2.1221414133906364,19
947,10603,-2.122734732925892,19
948,10622,-2.1233276575803757,19
949,10641,-2.1239201426506042,19
950,10660,-2.1245121359825134,19
951,10679,-2.1251036897301674,19
952,10698,-2.1256947964429855,19
953,10717,-2.126285508275032,19
954,10736,-2.126875728368759,19
955,10755,-2.1274655535817146,19
956,10774,-2.12805487960577,19
957,10793,-2.1286438181996346,19
958,10812,-2.129232242703438,19
959,10831,-2.1298202872276306,19
960,10850,-2.130407877266407,19
961,10869,-2.130995027720928,19
962,10888,-2.131581723690033,19
963,10907,-2.1321679949760437,19
964,10926,-2.1327538266777992,19
965,10945,-2.13333922624588,19
966,10965,-2.246256962418556,20
967,10984,-2.134534068405628,19
968,11003,-2.1351180747151375,19
969,11022,-2.1357016786932945,19
970,11041,-2.1362848579883575,19
971,11060,-2.1368675902485847,19
972,11079,-2.137449875473976,19
973,11098,-2.138031728565693,19
974,11117,-2.138613149523735,19
975,11136,-2.1391941532492638,19
976,11155,-2.139774702489376,19
977,11174,-2.140354849398136,19
978,11194,-2.2536360770463943,20
979,11213,-2.1415386125445366,19
980,11232,-2.1421174108982086,19
981,11251,-2.142695739865303,19
982,11270,-2.1432736963033676,19
983,11289,-2.143851190805435,19
984,11308,-2.1444282457232475,19
985,11327,-2.1450048983097076,19
986,11346,-2.1455811262130737,19
987,11365,-2.146156907081604,19
988,11384,-2.1467322558164597,19
989,11403,-2.1473072096705437,19
990,11422,-2.147881731390953,19
991,11441,-2.1484558135271072,19
992,11460,-2.149029478430748,19
993,11479,-2.1496027037501335,19
994,11498,-2.150175526738167,19
995,11517,-2.1507479399442673,19
996,11536,-2.1513198912143707,19
997,11555,-2.15189141780138,19
998,11574,-2.1524625569581985,19
999,11593,-2.1530332639813423,19
1000,11612,-2.153603568673134,19
1001,11631,-2.1541734263300896,19
1002,11650,-2.1547428369522095,19
1003,11669,-2.1553118973970413,19
1004,11688,-2.155880518257618,19
1005,11707,-2.1564487144351006,19
1006,11726,-2.157016471028328,19
1007,11745,-2.157583825290203,19
1008,11764,-2.1581507548689842,19
1009,11783,-2.1587172970175743,19
1010,11802,-2.1592834070324898,19
1011,11821,-2.15984907746315,19
1012,11840,-2.1604143530130386,19
1013,11859,-2.160979203879833,19
1014,11878,-2.1615436673164368,19
1015,11897,-2.1621077060699463,19
1016,11916,-2.162671335041523,19
1017,11935,-2.163234531879425,19
1018,11954,-2.163797304034233,19
1019,11973,-2.1643597334623337,19
1020,11992,-2.164921686053276,19
1021,12011,-2.165483243763447,19
1022,12030,-2.1660443916916847,19
1023,12049,-2.166605159640312,19
1024,12068,-2.1671655029058456,19
1025,12087,-2.1677254140377045,19
1026,12106,-2.1682849526405334,19
1027,12125,-2.1688440442085266,19
1028,12144,-2.16940276324749,19
1029,12163,-2.1699610501527786,19
1030,12182,-2.1705189496278763,19
1031,12201,-2.1710764542222023,19
1032,12220,-2.171633556485176,19
1033,12239,-2.172190196812153,19
1034,12258,-2.1727464497089386,19
1035,12277,-2.1733023300766945,19
1036,12296,-2.1738577857613564,19
1037,12315,-2.1744128614664078,19
1038,12334,-2.1749674901366234,19
1039,12353,-2.175521783530712,19
1040,12372,-2.1760756596922874,19
1041,12391,-2.1766290739178658,19
1042,12410,-2.1771821677684784,19
1043,12429,-2.177734799683094,19
1044,12448,-2.178287051618099,19
1045,12467,-2.1788388937711716,19
1046,12486,-2.1793903559446335,19
1047,12505,-2.1799414232373238,19
1048,12524,-2.180492088198662,19
1049,12543,-2.181042306125164,19
1050,12562,-2.18159219622612,19
1051,12581,-2.1821416467428207,19
1052,12600,-2.1826907321810722,19
1053,12619,-2.183239422738552,19
1054,12638,-2.1837876737117767,19
1055,12657,-2.1843355521559715,19
1056,12676,-2.1848830580711365,19
1057,12695,-2.185430131852627,19
1058,12714,-2.1859768480062485,19
1059,12733,-2.186523161828518,19
1060,12752,-2.1870690807700157,19
1061,12771,-2.187614604830742,19
1062,12790,-2.188159719109535,19
1063,12809,-2.1887044832110405,19
1064,12828,-2.18924880027771,19
1065,12847,-2.1897927597165108,19
1066,12866,-2.1903363540768623,19
1067,12885,-2.1908795088529587,19
1068,12904,-2.191422313451767,19
1069,12923,-2.191964715719223,19
1070,12942,-2.1925067380070686,19
1071,12961,-2.1930483654141426,19
1072,12980,-2.193589575588703,19
1073,12999,-2.1941304430365562,19
1074,13018,-2.194670908153057,19
1075,13037,-2.1952109932899475,19
1076,13056,-2.1957506984472275,19
1077,13075,-2.196289986371994,19
1078,13094,-2.1968289092183113,19
1079,13113,-2.1973674669861794,19
1080,13132,-2.1979056149721146,19
1081,13151,-2.198443368077278,19
1082,13170,-2.1989807784557343,19
1083,13189,-2.1995177641510963,19
1084,13208,-2.200054407119751,19
1085,13227,-2.2005906105041504,19
1086,13246,-2.2011264860630035,19
1087,13265,-2.2016619592905045,19
1088,13284,-2.2021970599889755,19
1089,13303,-2.2027317956089973,19
1090,13322,-2.2032661214470863,19
1091,13341,-2.2038000524044037,19
1092,13360,-2.204333648085594,19
1093,13379,-2.2048668786883354,19
1094,13398,-2.205399662256241,19
1095,13417,-2.205932132899761,19
1096,13436,-2.2064641937613487,19
1097,13455,-2.206995904445648,19
1098,13474,-2.207527182996273,19
1099,13493,-2.2080581560730934,19
1100,13512,-2.2085887044668198,19
1101,13531,-2.2091188952326775,19
1102,13550,-2.2096487060189247,19
1103,13569,-2.2101781517267227,19
1104,13588,-2.210707202553749,19
1105,13607,-2.2112359032034874,19
1106,13626,-2.211764268577099,19
1107,13645,-2.2122921869158745,19
1108,13664,-2.2128197625279427,19
1109,13683,-2.2133469581604004,19
1110,13702,-2.2138737961649895,19
1111,13721,-2.214400254189968,19
1112,13740,-2.2149263247847557,19
1113,13759,-2.215452089905739,19
1114,13778,-2.215977407991886,19
1115,13797,-2.216502398252487,19
1116,13816,-2.2170270383358,19
1117,13835,-2.2175512611865997,19
1118,13854,-2.2180751264095306,19
1119,13873,-2.2185986265540123,19
1120,13892,-2.219121754169464,19
1121,13911,-2.2196445763111115,19
1122,13930,-2.220166966319084,19
1123,13949,-2.220688983798027,19
1124,13968,-2.2212106734514236,19
1125,13987,-2.2217320054769516,19
1126,14006,-2.222252942621708,19
1127,14025,-2.222773529589176,19
1128,14044,-2.223293736577034,19
1129,14063,-2.2238136008381844,19
1130,14082,-2.224333092570305,19
1131,14101,-2.224852204322815,19
1132,14120,-2.2253709882497787,19
1133,14139,-2.2258893996477127,19
1134,14158,-2.226407453417778,19
1135,14177,-2.226925127208233,19
1136,14196,-2.2274424582719803,19
1137,14215,-2.2279594019055367,19
1138,14234,-2.228475995361805,19
1139,14253,-2.228992246091366,19
1140,14272,-2.2295081317424774,19
1141,14291,-2.230023644864559,19
1142,14310,-2.2305388003587723,19
1143,14329,-2.2310536354780197,19
1144,14348,-2.231568068265915,19
1145,14367,-2.2320821434259415,19
1146,14386,-2.2325958982110023,19
1147,14405,-2.233109265565872,19
1148,14424,-2.233622267842293,19
1149,14443,-2.2341349348425865,19
1150,14462,-2.234647274017334,19
1151,14481,-2.235159233212471,19
1152,14500,-2.2356708347797394,19
1153,14519,-2.236182063817978,19
1154,14538,-2.23669296503067,19
1155,14557,-2.2372035160660744,19
1156,14577,-2.355506293475628,20
1157,14596,-2.238241046667099,19
1158,14615,-2.238750472664833,19
1159,14634,-2.2392595782876015,19
1160,14653,-2.2397683039307594,19
1161,14672,-2.240276724100113,19
1162,14691,-2.2407847493886948,19
1163,14710,-2.2412924617528915,19
1164,14729,-2.241799794137478,19
1165,14748,-2.242306776344776,19
1166,14767,-2.2428134083747864,19
1167,14786,-2.243319720029831,19
1168,14805,-2.2438256815075874,19
1169,14824,-2.2443312630057335,19
1170,14844,-2.3630038127303123,20
1171,14863,-2.245358407497406,19
1172,14882,-2.245862975716591,19
1173,14901,-2.2463671267032623,19
1174,14920,-2.2468709275126457,19
1175,14939,-2.247374452650547,19
1176,14958,-2.2478775829076767,19
1177,14977,-2.2483803555369377,19
1178,14996,-2.248882792890072,19
1179,15015,-2.249384932219982,19
1180,15034,-2.2498866617679596,19
1181,15053,-2.2503880858421326,19
1182,15072,-2.2508891597390175,19
1183,15091,-2.251389928162098,19
1184,15110,-2.2518902868032455,19
1185,15129,-2.2523903399705887,19
1186,15148,-2.2528900429606438,19
1187,15167,-2.2533894032239914,19
1188,15186,-2.2538884431123734,19
1189,15205,-2.254387117922306,19
1190,15224,-2.2548854500055313,19
1191,15243,-2.2553834691643715,19
1192,15262,-2.2558811083436012,19
1193,15281,-2.2563784644007683,19
1194,15300,-2.256875418126583,19
1195,15319,-2.257372058928013,19
1196,15338,-2.257868379354477,19
1197,15357,-2.2583643570542336,19
1198,15376,-2.2588599771261215,19
1199,15395,-2.259355276823044,19
1200,15414,-2.2598502412438393,19
1201,15433,-2.2603448778390884,19
1202,15452,-2.2608391791582108,19
1203,15471,-2.261333115398884,19
1204,15490,-2.261826738715172,19
1205,15509,-2.262320004403591,19
1206,15528,-2.262812979519367,19
1207,15547,-2.2633055821061134,19
1208,15566,-2.2637978717684746,19
1209,15585,-2.26428984105587,19
1210,15604,-2.264781430363655,19
1211,15623,-2.2652727141976357,19
1212,15642,-2.2657636627554893,19
1213,15661,-2.266254276037216,19
1214,15680,-2.266744591295719,19
1215,15699,-2.267234556376934,19
1216,15718,-2.2677241787314415,19
1217,15737,-2.2682134732604027,19
1218,15756,-2.2687024250626564,19
1219,15775,-2.2691910564899445,19
1220,15794,-2.2696793600916862,19
1221,15813,-2.2701673358678818,19
1222,15832,-2.2706549912691116,19
1223,15851,-2.2711423188447952,19
1224,15870,-2.2716293036937714,19
1225,15889,-2.2721159532666206,19
1226,15908,-2.272602342069149,19
1227,15927,-2.2730883210897446,19
1228,15946,-2.273574024438858,19
1229,15965,-2.2740593254566193,19
1230,15984,-2.2745443880558014,19
1231,16003,-2.275029107928276,19
1232,16022,-2.2755134478211403,19
1233,16041,-2.2759975269436836,19
1234,16060,-2.2764812707901,19
1235,16079,-2.2769646868109703,19
1236,16098,-2.277447745203972,19
1237,16117,-2.2779305428266525,19
1238,16136,-2.2784129604697227,19
1239,16155,-2.2788950502872467,19
1240,16174,-2.2793768495321274,19
1241,16193,-2.2798583433032036,19
1242,16212,-2.2803394719958305,19
1243,16231,-2.2808203622698784,19
1244,16250,-2.281300835311413,19
1245,16269,-2.281780995428562,19
1246,16288,-2.2822608649730682,19
1247,16307,-2.282740443944931,19
1248,16326,-2.283219635486603,19
1249,16345,-2.283698543906212,19
1250,16364,-2.284177139401436,19
1251,16383,-2.284655421972275,19
1252,16402,-2.2851333543658257,19
1253,16421,-2.285611003637314,19
1254,16440,-2.286088287830353,19
1255,16459,-2.286565288901329,19
1256,16478,-2.287041999399662,19
1257,16497,-2.2875183522701263,19
1258,16516,-2.2879943773150444,19
1259,16535,-2.2884700894355774,19
1260,16554,-2.288945510983467,19
1261,16573,-2.2894206270575523,19
1262,16592,-2.2898954153060913,19
1263,16611,-2.2903699055314064,19
1264,16630,-2.2908440455794334,19
1265,16649,-2.2913178727030754,19
1266,16668,-2.2917914241552353,19
1267,16687,-2.2922645956277847,19
1268,16706,-2.2927375361323357,19
1269,16725,-2.293210119009018,19
1270,16744,-2.293682388961315,19
1271,16763,-2.2941543459892273,19
1272,16782,-2.294626012444496,19
1273,16801,-2.295097343623638,19
1274,16820,-2.2955683693289757,19
1275,16839,-2.296039067208767,19
1276,16858,-2.2965094819664955,19
1277,16877,-2.2969795912504196,19
1278,16896,-2.2974493876099586,19
1279,16915,-2.297918848693371,19
1280,16934,-2.298388034105301,19
1281,16953,-2.298856884241104,19
1282,16972,-2.2993254363536835,19
1283,16991,-2.2997936755418777,19
1284,17010,-2.30026163905859,19
1285,17029,-2.300729252398014,19
1286,17048,-2.301196575164795,19
1287,17067,-2.301663599908352,19
1288,17086,-2.3021302819252014,19
1289,17105,-2.30259670317173,19
1290,17124,-2.3030627965927124,19
1291,17143,-2.3035285398364067,19
1292,17162,-2.3039940297603607,19
1293,17181,-2.3044592142105103,19
1294,17200,-2.3049241080880165,19
1295,17219,-2.3053886741399765,19
1296,17238,-2.3058529421687126,19
1297,17257,-2.3063169047236443,19
1298,17276,-2.3067805767059326,19
1299,17295,-2.307243935763836,19
1300,17314,-2.3077069744467735,19
1301,17333,-2.308169722557068,19
1302,17352,-2.3086321502923965,19
1303,17371,-2.3090943172574043,19
1304,17390,-2.3095561861991882,19
1305,17409,-2.310017704963684,19
1306,17428,-2.3104789406061172,19
1307,17447,-2.3109398931264877,19
1308,17466,-2.311400532722473,19
1309,17485,-2.3118608817458153,19
1310,17504,-2.312320902943611,19
1311,17523,-2.312780663371086,19
1312,17542,-2.313240095973015,19
1313,17561,-2.3136992380023003,19
1314,17580,-2.3141581043601036,19
1315,17599,-2.31461663544178,19
1316,17618,-2.3150748908519745,19
1317,17637,-2.315532833337784,19
1318,17656,-2.315990462899208,19
1319,17675,-2.3164478465914726,19
1320,17694,-2.316904917359352,19
1321,17713,-2.3173616752028465,19
1322,17732,-2.3178181499242783,19
1323,17751,-2.3182743340730667,19
1324,17770,-2.3187301978468895,19
1325,17789,-2.319185793399811,19
1326,17808,-2.3196410536766052,19
1327,17827,-2.3200960606336594,19
1328,17846,-2.320550747215748,19
1329,17865,-2.321005158126354,19
1330,17884,-2.3214592710137367,19
1331,17903,-2.3219130858778954,19
1332,17922,-2.322366625070572,19
1333,17941,-2.322819858789444,19
1334,17960,-2.3232728019356728,19
1335,17979,-2.3237254172563553,19
1336,17998,-2.324177786707878,19
1337,18017,-2.324629858136177,19
1338,18036,-2.325081616640091,19
1339,18055,-2.3255331367254257,19
1340,18074,-2.3259843066334724,19
1341,18093,-2.326435200870037,19
1342,18112,-2.326885797083378,19
1343,18131,-2.3273361027240753,19
1344,18150,-2.3277861326932907,19
1345,18169,-2.3282358944416046,19
1346,18188,-2.3286853581666946,19
1347,18207,-2.329134538769722,19
1348,18226,-2.3295833989977837,19
1349,18245,-2.330031991004944,19
1350,18264,-2.33048028498888,19
1351,18283,-2.330928288400173,19
1352,18302,-2.331376053392887,19
1353,18321,-2.3318234607577324,19
1354,18340,-2.332270599901676,19
1355,18359,-2.332717500627041,19
1356,18378,-2.3331640511751175,19
1357,18397,-2.333610326051712,19
1358,18416,-2.3340563774108887,19
1359,18435,-2.3345020785927773,19
1360,18454,-2.3349475413560867,19
1361,18473,-2.335392691195011,19
1362,18492,-2.335837572813034,19
1363,18511,-2.3362821489572525,19
1364,18530,-2.33672646433115,19
1365,18549,-2.337170474231243,19
1366,18568,-2.3376142159104347,19
1367,18587,-2.338057652115822,19
1368,18606,-2.338500812649727,19
1369,18625,-2.338943734765053,19
1370,18644,-2.339386336505413,19
1371,18663,-2.3398286625742912,19
1372,18682,-2.340270683169365,19
1373,18701,-2.3407124802470207,19
1374,18720,-2.3411539047956467,19
1375,18739,-2.34159517288208,19
1376,18758,-2.3420360535383224,19
1377,18777,-2.3424766808748245,19
1378,18796,-2.342917062342167,19
1379,18815,-2.343357175588608,19
1380,18834,-2.3437969610095024,19
1381,18853,-2.3442365005612373,19
1382,18872,-2.344675712287426,19
1383,18891,-2.345114678144455,19
1384,18910,-2.345553368330002,19
1385,18929,-2.345991775393486,19
1386,18948,-2.3464299365878105,19
1387,18967,-2.3468677774071693,19
1388,18986,-2.347305342555046,19
1389,19005,-2.347742646932602,19
1390,19024,-2.348179705440998,19
1391,19043,-2.348616436123848,19
1392,19062,-2.34905294328928,19
1393,19081,-2.3494891226291656,19
1394,19100,-2.3499250411987305,19
1395,19119,-2.3503606989979744,19
1396,19138,-2.350796051323414,19
1397,19157,-2.351231187582016,19
1398,19176,-2.351665996015072,19
1399,19195,-2.352100558578968,19
1400,19214,-2.3525348156690598,19
1401,19233,-2.3529688343405724,19
1402,19252,-2.353402577340603,19
1403,19271,-2.3538360372185707,19
1404,19290,-2.3542691841721535,19
1405,19309,-2.3547021076083183,19
1406,19328,-2.3551347479224205,19
1407,19347,-2.3555671498179436,19
1408,19366,-2.355999208986759,19
1409,19385,-2.356431059539318,19
1410,19404,-2.356862612068653,19
1411,19423,-2.357293926179409,19
1412,19442,-2.3577249199151993,19
1413,19461,-2.3581556528806686,19
1414,19480,-2.358586147427559,19
1415,19499,-2.359016351401806,19
1416,19518,-2.359446309506893,19
1417,19537,-2.359875939786434,19
1418,19556,-2.3603053390979767,19
1419,19575,-2.360734485089779,19
1420,19594,-2.3611633479595184,19
1421,19613,-2.3615919649600983,19
1422,19632,-2.3620202988386154,19
1423,19651,-2.3624483346939087,19
1424,19670,-2.3628761172294617,19
1425,19689,-2.363303653895855,19
1426,19708,-2.363730914890766,19
1427,19727,-2.3641578927636147,19
1428,19746,-2.3645846247673035,19
1429,19765,-2.3650110960006714,19
1430,19784,-2.365437299013138,19
1431,19803,-2.365863226354122,19
1432,19822,-2.3662888556718826,19
1433,19841,-2.3667142912745476,19
1434,19860,-2.367139406502247,19
1435,19879,-2.367564305663109,19
1436,19898,-2.3679888769984245,19
1437,19917,-2.3684132248163223,19
1438,19936,-2.368837334215641,19
1439,19955,-2.3692611306905746,19
1440,19974,-2.3696846961975098,19
1441,19993,-2.370107963681221,19
1442,20012,-2.3705310076475143,19
1443,20031,-2.3709537610411644,19
1444,20050,-2.3713762685656548,19
1445,20069,-2.371798515319824,19
1446,20088,-2.3722204715013504,19
