episode,timestep,reward,length
1635,29422,-1.6653742641210556,20
1636,29441,-1.5822791531682014,19
1637,29462,-1.749030850827694,21
1638,29482,-1.6659417673945427,20
1639,29503,-1.74944469332695,21
1640,29522,-1.583012804389,19
1641,29543,-1.7498415857553482,21
1642,29563,-1.6667137891054153,20
1643,29583,-1.6669029593467712,20
1644,29603,-1.6670921966433525,20
1645,29624,-1.7506524696946144,21
1646,29643,-1.5841053798794746,19
1647,29664,-1.7510490864515305,21
1648,29684,-1.6678635999560356,20
1649,29704,-1.6680526733398438,20
1650,29723,-1.5848233699798584,19
1651,29743,-1.6684147715568542,20
1652,29764,-1.752041034400463,21
1653,29783,-1.5853615030646324,19
1654,29802,-1.5855258628726006,19
1655,29822,-1.6691541522741318,20
1656,29842,-1.6693431064486504,20
1657,29862,-1.6695320010185242,20
1658,29882,-1.6697208806872368,20
1659,29901,-1.5864079967141151,19
1660,29920,-1.586572289466858,19
1661,29940,-1.6702555641531944,20
1662,29960,-1.6704443916678429,20
1663,29979,-1.5870952531695366,19
1664,29999,-1.6708060279488564,20
1665,30020,-1.754551537334919,21
1666,30040,-1.6711988002061844,20
1667,30060,-1.6713874861598015,20
1668,30082,-1.8387486264109612,22
1669,30101,-1.5881987735629082,19
1670,30121,-1.6719674989581108,20
1671,30141,-1.6721561029553413,20
1672,30161,-1.6723446696996689,20
1673,30181,-1.6725332215428352,20
1674,30200,-1.5890794172883034,19
1675,30220,-1.6728944033384323,20
1676,30240,-1.6730829030275345,20
1677,30260,-1.6732713729143143,20
1678,30280,-1.673459805548191,20
1679,30301,-1.7573376446962357,21
1680,30322,-1.7575514763593674,21
1681,30343,-1.7577652633190155,21
1682,30365,-1.8416997268795967,22
1683,30386,-1.758207991719246,21
1684,30406,-1.6746805757284164,20
1685,30427,-1.7586192712187767,21
1686,30446,-1.5913124233484268,19
1687,30467,-1.7590139582753181,21
1688,30489,-1.8430076465010643,22
1689,30509,-1.6756658628582954,20
1690,30528,-1.5920550748705864,19
1691,30548,-1.676026351749897,20
1692,30567,-1.5923974737524986,19
1693,30587,-1.6763867288827896,20
1694,30607,-1.676574744284153,20
1695,30628,-1.7606078758835793,21
1696,30648,-1.676965869963169,20
1697,30667,-1.5932899489998817,19
1698,30686,-1.5934535562992096,19
1699,30707,-1.761380210518837,21
1700,30727,-1.6777013167738914,20
1701,30747,-1.6778891533613205,20
1702,30766,-1.5941669791936874,19
1703,30785,-1.5943305119872093,19
1704,30805,-1.6784213334321976,20
1705,30826,-1.7625465542078018,21
1706,30846,-1.6788119450211525,20
1707,30865,-1.595043495297432,19
1708,30885,-1.6791717559099197,20
1709,30906,-1.7633343786001205,21
1710,30926,-1.6795621514320374,20
1711,30945,-1.5957561135292053,19
1712,30964,-1.595919519662857,19
1713,30985,-1.7641054317355156,21
1714,31006,-1.7643182203173637,21
1715,31027,-1.7645308896899223,21
1716,31046,-1.5966602265834808,19
1717,31066,-1.6808734089136124,20
1718,31086,-1.6810608729720116,20
1719,31106,-1.681248314678669,20
1720,31125,-1.5973578095436096,19
1721,31145,-1.6816075965762138,20
1722,31166,-1.7658916860818863,21
1723,31185,-1.5978912636637688,19
1724,31205,-1.6821691319346428,20
1725,31224,-1.5982324182987213,19
1726,31243,-1.5983956009149551,19
1727,31264,-1.7668418735265732,21
1728,31283,-1.5987508296966553,19
1729,31302,-1.5989139527082443,19
1730,31323,-1.7674147263169289,21
1731,31343,-1.6834476739168167,20
1732,31363,-1.6836347952485085,20
1733,31383,-1.6838219165802002,20
1734,31402,-1.599802404642105,19
1735,31422,-1.6841806396842003,20
1736,31442,-1.6843677312135696,20
1737,31463,-1.7687894254922867,21
1738,31483,-1.6847566440701485,20
1739,31503,-1.6849436312913895,20
1740,31524,-1.7693940326571465,21
1741,31544,-1.6853323951363564,20
1742,31564,-1.6855193078517914,20
1743,31584,-1.6857061684131622,20
1744,31605,-1.770194634795189,21
1745,31624,-1.601783812046051,19
1746,31644,-1.6862661018967628,20
1747,31664,-1.6864529326558113,20
1748,31683,-1.6023015156388283,19
1749,31703,-1.68681101500988,20
1750,31723,-1.6869977191090584,20
1751,31742,-1.6028190478682518,19
1752,31764,-1.8561058565974236,22
1753,31784,-1.687571220099926,20
1754,31804,-1.6877578347921371,20
1755,31824,-1.6879444494843483,20
1756,31844,-1.6881309822201729,20
1757,31863,-1.6038955003023148,19
1758,31883,-1.6884887516498566,20
1759,31902,-1.604235328733921,19
1760,31921,-1.6043979078531265,19
1761,31941,-1.689017504453659,20
1762,31961,-1.689203955233097,20
1763,31981,-1.689390368759632,20
1764,32002,-1.7740624621510506,21
1765,32023,-1.7742736265063286,21
1766,32042,-1.6054738014936447,19
1767,32062,-1.6901498958468437,20
1768,32081,-1.6058132275938988,19
1769,32103,-1.8595723658800125,22
1770,32124,-1.7752650007605553,21
1771,32144,-1.6909229159355164,20
1772,32163,-1.606547512114048,19
1773,32183,-1.6912800148129463,20
1774,32203,-1.691466100513935,20
1775,32223,-1.6916522234678268,20
1776,32244,-1.7764371037483215,21
1777,32263,-1.607430949807167,19
1778,32283,-1.6922098025679588,20
1779,32303,-1.6923957914113998,20
1780,32323,-1.6925817877054214,20
1781,32344,-1.7774129882454872,21
1782,32364,-1.6929683089256287,20
1783,32384,-1.6931541711091995,20
1784,32406,-1.8626885190606117,22
1785,32426,-1.6935543790459633,20
1786,32446,-1.69374018907547,20
1787,32466,-1.6939260065555573,20
1788,32486,-1.6941117495298386,20
1789,32506,-1.6942974850535393,20
1790,32527,-1.779214233160019,21
1791,32546,-1.609943188726902,19
1792,32566,-1.6948539912700653,20
1793,32586,-1.6950396001338959,20
1794,32606,-1.695225216448307,20
1795,32625,-1.6106341853737831,19
1796,32646,-1.7803671583533287,21
1797,32666,-1.6957812905311584,20
1798,32686,-1.6959668472409248,20
1799,32705,-1.6113386079668999,19
1800,32725,-1.696322724223137,20
1801,32745,-1.6965081468224525,20
1802,32765,-1.6966935619711876,20
1803,32786,-1.7817296981811523,21
1804,32806,-1.6970788016915321,20
1805,32825,-1.6123948469758034,19
1806,32845,-1.6974343657493591,20
1807,32864,-1.612732633948326,19
1808,32883,-1.61289431899786,19
1809,32903,-1.697960078716278,20
1810,32923,-1.698145292699337,20
1811,32943,-1.6983305364847183,20
1812,32963,-1.6985157132148743,20
1813,32984,-1.783642701804638,21
1814,33004,-1.6989004090428352,20
1815,33024,-1.6990855187177658,20
1816,33044,-1.6992705687880516,20
1817,33065,-1.7844352200627327,21
1818,33084,-1.6146662384271622,19
1819,33103,-1.6148277521133423,19
1820,33123,-1.6999950408935547,20
1821,33144,-1.7851957604289055,21
1822,33164,-1.700379267334938,20
1823,33184,-1.7005641534924507,20
1824,33204,-1.700749047100544,20
1825,33223,-1.6158811151981354,19
1826,33243,-1.70110372453928,20
1827,33263,-1.7012885138392448,20
1828,33283,-1.7014732956886292,20
1829,33303,-1.701658047735691,20
1830,33322,-1.6167445927858353,19
1831,33341,-1.6169058978557587,19
1832,33361,-1.702182300388813,20
1833,33381,-1.7023669555783272,20
1834,33401,-1.7025515660643578,20
1835,33420,-1.6175933256745338,19
1836,33440,-1.7029058709740639,20
1837,33460,-1.7030904069542885,20
1838,33479,-1.6181051656603813,19
1839,33498,-1.6182663142681122,19
1840,33518,-1.703614167869091,20
1841,33537,-1.6186026707291603,19
1842,33557,-1.7039682269096375,20
1843,33577,-1.704152636229992,20
1844,33598,-1.7895606458187103,21
1845,33618,-1.7045356705784798,20
1846,33638,-1.7047199979424477,20
1847,33657,-1.6196530908346176,19
1848,33677,-1.7050737515091896,20
1849,33696,-1.6199890673160553,19
1850,33716,-1.7054274752736092,20
1851,33736,-1.7056116312742233,20
1852,33756,-1.705795869231224,20
1853,33776,-1.7059799879789352,20
1854,33795,-1.6208499297499657,19
1855,33815,-1.706333503127098,20
1856,33836,-1.7918502390384674,21
1857,33857,-1.7920583635568619,21
1858,33876,-1.6215623021125793,19
1859,33896,-1.7070832550525665,20
1860,33915,-1.6218978837132454,19
1861,33934,-1.6220586001873016,19
1862,33954,-1.7076056152582169,20
1863,33973,-1.6223940551280975,19
1864,33993,-1.7079586684703827,20
1865,34013,-1.7081425562500954,20
1866,34033,-1.7083263993263245,20
1867,34053,-1.708510234951973,20
1868,34072,-1.6232533231377602,19
1869,34091,-1.6234138756990433,19
1870,34110,-1.6235745027661324,19
1871,34131,-1.794667899608612,21
1872,34152,-1.7948755696415901,21
1873,34171,-1.624110832810402,19
1874,34191,-1.709765613079071,20
1875,34211,-1.7099492326378822,20
1876,34231,-1.7101328298449516,20
1877,34250,-1.6247945949435234,19
1878,34271,-1.7960162833333015,21
1879,34291,-1.7106828838586807,20
1880,34311,-1.7108663469552994,20
1881,34330,-1.6254913285374641,19
1882,34349,-1.6256516724824905,19
1883,34368,-1.6258119940757751,19
1884,34387,-1.6259723231196404,19
1885,34407,-1.7117248326539993,20
1886,34427,-1.7119082137942314,20
1887,34446,-1.6264809742569923,19
1888,34466,-1.712260216474533,20
1889,34485,-1.6268153637647629,19
1890,34504,-1.6269755586981773,19
1891,34524,-1.7127807661890984,20
1892,34544,-1.712963990867138,20
1893,34563,-1.6274838149547577,19
1894,34584,-1.7989882454276085,21
1895,34603,-1.627831220626831,19
1896,34624,-1.7993721514940262,21
1897,34645,-1.799579069018364,21
1898,34664,-1.628365695476532,19
1899,34683,-1.6285257190465927,19
1900,34703,-1.7144122943282127,20
1901,34724,-1.8003317788243294,21
1902,34743,-1.6290465891361237,19
1903,34762,-1.629206582903862,19
1904,34782,-1.715128906071186,20
1905,34801,-1.6295402646064758,19
1906,34820,-1.629700168967247,19
1907,34839,-1.629860058426857,19
1908,34858,-1.6300199180841446,19
1909,34878,-1.715984970331192,20
1910,34898,-1.7161677777767181,20
1911,34917,-1.630527026951313,19
1912,34936,-1.630686841905117,19
1913,34956,-1.7166869267821312,20
1914,34976,-1.7168696001172066,20
1915,34995,-1.631193719804287,19
1916,35015,-1.7172204107046127,20
1917,35034,-1.6315269246697426,19
1918,35054,-1.7175711169838905,20
1919,35074,-1.7177536636590958,20
1920,35094,-1.7179362028837204,20
1921,35113,-1.6322068497538567,19
1922,35133,-1.718286745250225,20
1923,35152,-1.632539764046669,19
1924,35172,-1.7186371758580208,20
1925,35192,-1.7188195884227753,20
1926,35212,-1.7190019562840462,20
1927,35232,-1.7191843464970589,20
1928,35252,-1.7193666398525238,20
1929,35271,-1.6335655525326729,19
1930,35290,-1.6337250545620918,19
1931,35310,-1.7198846638202667,20
1932,35329,-1.6340576261281967,19
1933,35349,-1.7202346920967102,20
1934,35369,-1.7204168811440468,20
1935,35389,-1.7205990105867386,20
1936,35408,-1.634736180305481,19
1937,35428,-1.7209488973021507,20
1938,35447,-1.635068491101265,19
1939,35466,-1.635227806866169,19
1940,35486,-1.7214662954211235,20
1941,35505,-1.6355600208044052,19
1942,35525,-1.7218159660696983,20
1943,35544,-1.635892130434513,19
1944,35563,-1.6360513418912888,19
1945,35582,-1.6362105309963226,19
1946,35602,-1.7225006744265556,20
1947,35622,-1.7226825430989265,20
1948,35641,-1.6367152556777,19
1949,35660,-1.6368743851780891,19
1950,35680,-1.7231993675231934,20
1951,35700,-1.7233811542391777,20
1952,35720,-1.723562903702259,20
1953,35739,-1.6375514715909958,19
1954,35758,-1.6377105116844177,19
1955,35777,-1.6378695517778397,19
1956,35797,-1.7242467924952507,20
1957,35816,-1.6382010951638222,19
1958,35835,-1.6383600607514381,19
1959,35854,-1.638519026339054,19
1960,35873,-1.638677954673767,19
1961,35892,-1.6388368681073189,19
1962,35912,-1.7252649068832397,20
1963,35931,-1.6391681730747223,19
1964,35950,-1.6393270194530487,19
1965,35970,-1.725780837237835,20
1966,35990,-1.7259622514247894,20
1967,36009,-1.6398305892944336,19
1968,36030,-1.8126329481601715,21
1969,36049,-1.6401745304465294,19
1970,36069,-1.7266727983951569,20
1971,36089,-1.7268540933728218,20
1972,36108,-1.6406777054071426,19
1973,36127,-1.640836387872696,19
1974,36146,-1.6409950777888298,19
1975,36165,-1.641153745353222,19
1976,36184,-1.6413123905658722,19
1977,36203,-1.6414709985256195,19
1978,36222,-1.641629621386528,19
1979,36241,-1.641788199543953,19
1980,36260,-1.6419468000531197,19
1981,36281,-1.8149716034531593,21
1982,36300,-1.6422901526093483,19
1983,36320,-1.728899523615837,20
1984,36339,-1.6426205933094025,19
1985,36359,-1.729247346520424,20
1986,36379,-1.7294282913208008,20
1987,36399,-1.7296091467142105,20
1988,36418,-1.643294706940651,19
1989,36439,-1.8164612278342247,21
1990,36459,-1.7301511093974113,20
1991,36479,-1.730331890285015,20
1992,36498,-1.6439811289310455,19
1993,36518,-1.7306793108582497,20
1994,36537,-1.6443111449480057,19
1995,36557,-1.7310265973210335,20
1996,36577,-1.7312072813510895,20
1997,36596,-1.6448126807808876,19
1998,36615,-1.6449709087610245,19
1999,36634,-1.645129106938839,19
2000,36653,-1.645287312567234,19
2001,36673,-1.7320540249347687,20
2002,36693,-1.7322345450520515,20
2003,36713,-1.7324150577187538,20
2004,36733,-1.7325955256819725,20
2005,36752,-1.6461313292384148,19
2006,36771,-1.6462893784046173,19
2007,36790,-1.6464474499225616,19
2008,36809,-1.6466055139899254,19
2009,36829,-1.733441449701786,20
2010,36848,-1.646934799849987,19
2011,36867,-1.6470928192138672,19
2012,36888,-1.8206585794687271,21
2013,36910,-1.907576434314251,22
2014,36929,-1.64763043820858,19
2015,36949,-1.7345201820135117,20
2016,36970,-1.8214418664574623,21
2017,36990,-1.734893761575222,20
2018,37009,-1.648314356803894,19
2019,37029,-1.7352399677038193,20
2020,37049,-1.7354200705885887,20
2021,37069,-1.7356000319123268,20
2022,37089,-1.7357800677418709,20
2023,37108,-1.6491561979055405,19
2024,37128,-1.736125998198986,20
2025,37148,-1.7363059520721436,20
2026,37169,-1.8233166635036469,21
2027,37188,-1.6498391777276993,19
2028,37207,-1.6499968096613884,19
2029,37226,-1.6501544266939163,19
2030,37246,-1.7371766343712807,20
2031,37265,-1.6504827737808228,19
2032,37285,-1.7375222519040108,20
2033,37304,-1.650811068713665,19
2034,37323,-1.6509685665369034,19
2035,37342,-1.6511260345578194,19
2036,37362,-1.7381993234157562,20
2037,37382,-1.7383789643645287,20
2038,37401,-1.6516248062252998,19
2039,37420,-1.6517821997404099,19
2040,37439,-1.6519396156072617,19
2041,37458,-1.6520969793200493,19
2042,37479,-1.8261887952685356,21
2043,37498,-1.6524373665452003,19
2044,37518,-1.7395794615149498,20
2045,37538,-1.7397589087486267,20
2046,37558,-1.7399382665753365,20
2047,37577,-1.6531059369444847,19
2048,37596,-1.653263196349144,19
2049,37617,-1.8274775967001915,21
2050,37636,-1.6536032184958458,19
2051,37656,-1.7408065423369408,20
2052,37676,-1.740985743701458,20
2053,37696,-1.741164967417717,20
2054,37715,-1.6542711481451988,19
2055,37735,-1.741509534418583,20
2056,37755,-1.7416886240243912,20
2057,37774,-1.6547685787081718,19
2058,37795,-1.829141192138195,21
2059,37815,-1.7422251626849174,20
2060,37835,-1.7424042150378227,20
2061,37855,-1.7425831854343414,20
2062,37874,-1.6556182876229286,19
2063,37894,-1.7429273501038551,20
2064,37913,-1.655945174396038,19
2065,37932,-1.6561020538210869,19
2066,37951,-1.656258948147297,19
2067,37970,-1.6564157903194427,19
2068,37989,-1.6565726101398468,19
2069,38008,-1.6567294374108315,19
2070,38027,-1.6568862721323967,19
2071,38046,-1.6570430397987366,19
2072,38065,-1.6571998074650764,19
2073,38084,-1.6573565676808357,19
2074,38104,-1.7447569146752357,20
2075,38123,-1.6576830372214317,19
2076,38142,-1.657839685678482,19
2077,38161,-1.6579964011907578,19
2078,38180,-1.658153049647808,19
2079,38199,-1.6583096832036972,19
2080,38219,-1.7457601055502892,20
2081,38238,-1.658635936677456,19
2082,38258,-1.746103435754776,20
2083,38278,-1.7462818920612335,20
2084,38297,-1.6591315865516663,19
2085,38316,-1.659288078546524,19
2086,38337,-1.83413577824831,21
2087,38356,-1.6596263274550438,19
2088,38376,-1.7471458613872528,20
2089,38395,-1.659952200949192,19
2090,38416,-1.8348696902394295,21
2091,38437,-1.8350704088807106,21
2092,38458,-1.83527110517025,21
2093,38478,-1.748062252998352,20
2094,38497,-1.6608226150274277,19
2095,38516,-1.6609789207577705,19
2096,38535,-1.6611351743340492,19
2097,38554,-1.6612915247678757,19
2098,38573,-1.6614477559924126,19
2099,38593,-1.7490628734230995,20
2100,38612,-1.6617730930447578,19
2101,38631,-1.6619293093681335,19
2102,38650,-1.6620854958891869,19
2103,38669,-1.6622416451573372,19
2104,38689,-1.749898448586464,20
2105,38709,-1.7500763311982155,20
2106,38729,-1.750254176557064,20
2107,38748,-1.6629046946763992,19
2108,38767,-1.6630607843399048,19
2109,38786,-1.6632167994976044,19
2110,38806,-1.7509248107671738,20
2111,38825,-1.6635416969656944,19
2112,38845,-1.7512667402625084,20
2113,38864,-1.6638664826750755,19
2114,38885,-1.839195430278778,21
2115,38905,-1.7517990469932556,20
2116,38925,-1.7519766464829445,20
2117,38945,-1.7521541938185692,20
2118,38965,-1.7523317411541939,20
2119,38985,-1.7525092884898186,20
2120,39004,-1.6650466993451118,19
2121,39024,-1.7528507709503174,20
2122,39043,-1.6653710901737213,19
2123,39062,-1.6655268296599388,19
2124,39081,-1.665682576596737,19
2125,39101,-1.753519982099533,20
2126,39120,-1.6660067662596703,19
2127,39141,-1.8415606915950775,21
2128,39161,-1.7540512308478355,20
2129,39181,-1.7542284950613976,20
2130,39200,-1.6666797399520874,19
2131,39219,-1.6668353155255318,19
2132,39238,-1.666990876197815,19
2133,39257,-1.6671464368700981,19
2134,39276,-1.6673019900918007,19
2135,39295,-1.6674574837088585,19
2136,39315,-1.7553881108760834,20
2137,39334,-1.667781189084053,19
2138,39353,-1.6679366677999496,19
2139,39373,-1.7558924332261086,20
2140,39393,-1.7560694143176079,20
2141,39412,-1.6684283390641212,19
2142,39431,-1.6685837358236313,19
2143,39450,-1.6687390878796577,19
2144,39470,-1.7567370012402534,20
2145,39489,-1.6690624803304672,19
2146,39509,-1.7570773586630821,20
2147,39528,-1.6693857610225677,19
2148,39547,-1.6695410162210464,19
2149,39566,-1.6696962714195251,19
2150,39585,-1.6698514819145203,19
2151,39604,-1.670006699860096,19
2152,39623,-1.6701619178056717,19
2153,39642,-1.6703170835971832,19
2154,39661,-1.6704722419381142,19
2155,39681,-1.7585611194372177,20
2156,39700,-1.670795127749443,19
2157,39719,-1.6709502413868904,19
2158,39738,-1.6711053252220154,19
2159,39758,-1.75922741740942,20
2160,39777,-1.6714280396699905,19
2161,39796,-1.6715831086039543,19
2162,39815,-1.671738088130951,19
2163,39834,-1.6718930453062057,19
2164,39853,-1.6720480397343636,19
2165,39872,-1.6722029969096184,19
2166,39893,-1.8484082072973251,21
2167,39912,-1.6725373268127441,19
2168,39932,-1.7607346549630165,20
2169,39951,-1.6728597059845924,19
2170,39970,-1.6730145364999771,19
2171,39989,-1.673169381916523,19
2172,40009,-1.7613998502492905,20
2173,40029,-1.7615760192275047,20
2174,40050,-1.8498460948467255,21
2175,40069,-1.6738380789756775,19
2176,40089,-1.762103646993637,20
2177,40109,-1.762279711663723,20
2178,40129,-1.762455753982067,20
2179,40149,-1.7626317739486694,20
2180,40169,-1.762807734310627,20
2181,40188,-1.6748287975788116,19
2182,40208,-1.7631464079022408,20
2183,40227,-1.675150528550148,19
2184,40246,-1.6753050908446312,19
2185,40265,-1.6754596158862114,19
2186,40285,-1.7638102918863297,20
2187,40305,-1.763986088335514,20
2188,40325,-1.764161877334118,20
2189,40346,-1.8525607734918594,21
2190,40366,-1.7645257636904716,20
2191,40385,-1.6764606907963753,19
2192,40404,-1.6766150817275047,19
2193,40424,-1.765026405453682,20
2194,40443,-1.6769362911581993,19
2195,40463,-1.7653644755482674,20
2196,40482,-1.6772573590278625,19
2197,40501,-1.6774116456508636,19
2198,40520,-1.6775659248232841,19
2199,40539,-1.6777201518416405,19
2200,40559,-1.7661895081400871,20
2201,40580,-1.8546894863247871,21
2202,40600,-1.7665527015924454,20
2203,40619,-1.6783860474824905,19
2204,40638,-1.678540177643299,19
2205,40657,-1.678694263100624,19
2206,40676,-1.6788483932614326,19
2207,40696,-1.7673769667744637,20
2208,40716,-1.7675521820783615,20
2209,40735,-1.6793354153633118,19
2210,40755,-1.7678895220160484,20
2211,40775,-1.768064722418785,20
2212,40794,-1.6798221990466118,19
2213,40813,-1.6799762025475502,19
2214,40834,-1.8569984063506126,21
2215,40854,-1.7687513008713722,20
2216,40873,-1.6804744079709053,19
2217,40892,-1.6806282624602318,19
2218,40911,-1.6807821094989777,19
2219,40930,-1.6809359416365623,19
2220,40949,-1.6810897663235664,19
2221,40968,-1.681243546307087,19
2222,40988,-1.769897811114788,20
2223,41008,-1.7700726985931396,20
2224,41027,-1.6817295476794243,19
2225,41047,-1.770409345626831,20
2226,41066,-1.682049311697483,19
2227,41087,-1.859289437532425,21
2228,41107,-1.7709328830242157,20
2229,41126,-1.6825465634465218,19
2230,41145,-1.682700164616108,19
2231,41165,-1.7714309319853783,20
2232,41184,-1.6830196008086205,19
2233,41204,-1.7717671170830727,20
2234,41223,-1.6833390295505524,19
2235,41244,-1.8607147186994553,21
2236,41264,-1.7722899913787842,20
2237,41283,-1.6838356629014015,19
2238,41303,-1.772626020014286,20
2239,41322,-1.6841548159718513,19
2240,41341,-1.684308223426342,19
2241,41362,-1.861785776913166,21
2242,41381,-1.6846387907862663,19
2243,41400,-1.6847921013832092,19
2244,41419,-1.6849454566836357,19
2245,41438,-1.6850987374782562,19
2246,41458,-1.7739553824067116,20
2247,41477,-1.6854175478219986,19
2248,41497,-1.7742908746004105,20
2249,41516,-1.6857362389564514,19
2250,41536,-1.7746263593435287,20
2251,41555,-1.6860548108816147,19
2252,41574,-1.6862080097198486,19
2253,41594,-1.775122843682766,20
2254,41614,-1.7752968966960907,20
2255,41633,-1.686691775918007,19
2256,41653,-1.7756320387125015,20
2257,41673,-1.7758060321211815,20
2258,41694,-1.8647851571440697,21
2259,41714,-1.776165947318077,20
2260,41734,-1.7763398364186287,20
2261,41753,-1.6876824274659157,19
2262,41772,-1.6878353357315063,19
2263,41791,-1.6879882514476776,19
2264,41810,-1.6881411522626877,19
2265,41830,-1.7771574631333351,20
2266,41850,-1.7773311957716942,20
2267,41869,-1.688624069094658,19
2268,41889,-1.7776657566428185,20
2269,41908,-1.6889418363571167,19
2270,41927,-1.6890946254134178,19
2271,41946,-1.6892473846673965,19
2272,41965,-1.6894001364707947,19
2273,41985,-1.7784825190901756,20
2274,42004,-1.6897176504135132,19
2275,42023,-1.6898703426122665,19
2276,42043,-1.7789774164557457,20
2277,42062,-1.6901877745985985,19
2278,42082,-1.7793115079402924,20
2279,42101,-1.6905050799250603,19
2280,42121,-1.77964548766613,20
2281,42141,-1.7798188403248787,20
2282,42160,-1.69098699092865,19
2283,42179,-1.6911395117640495,19
2284,42198,-1.6912920027971268,19
2285,42217,-1.6914444714784622,19
2286,42238,-1.8696720749139786,21
2287,42258,-1.7808193638920784,20
2288,42278,-1.780992515385151,20
2289,42297,-1.692101776599884,19
2290,42318,-1.8703984692692757,21
2291,42339,-1.8705927357077599,21
2292,42358,-1.6926056817173958,19
2293,42378,-1.7818562984466553,20
2294,42398,-1.7820293009281158,20
2295,42417,-1.6930866166949272,19
2296,42436,-1.693238839507103,19
2297,42456,-1.7825227230787277,20
2298,42475,-1.6935552805662155,19
2299,42495,-1.7828557789325714,20
2300,42515,-1.7830286100506783,20
2301,42534,-1.6940358132123947,19
2302,42553,-1.6941878870129585,19
2303,42572,-1.6943399831652641,19
2304,42592,-1.7836816310882568,20
2305,42612,-1.7838543578982353,20
2306,42632,-1.784027025103569,20
2307,42651,-1.6949841380119324,19
2308,42670,-1.6951361447572708,19
2309,42691,-1.8737517073750496,21
2310,42710,-1.6954633221030235,19
2311,42729,-1.695615217089653,19
2312,42748,-1.6957671120762825,19
2313,42768,-1.7851836904883385,20
2314,42787,-1.6960828304290771,19
2315,42806,-1.69623464345932,19
2316,42825,-1.6963864713907242,19
2317,42845,-1.7858355566859245,20
2318,42864,-1.6967019960284233,19
2319,42885,-1.8754821717739105,21
2320,42905,-1.786351777613163,20
2321,42924,-1.697192333638668,19
2322,42945,-1.8760240599513054,21
2323,42965,-1.786867767572403,20
2324,42985,-1.787039965391159,20
2325,43005,-1.7872120887041092,20
2326,43025,-1.7873842120170593,20
2327,43044,-1.69817303866148,19
2328,43063,-1.6983245834708214,19
2329,43082,-1.6984760910272598,19
2330,43102,-1.7880348712205887,20
2331,43121,-1.6987910270690918,19
2332,43141,-1.7883662953972816,20
2333,43160,-1.6991058364510536,19
2334,43179,-1.6992572620511055,19
2335,43198,-1.6994086876511574,19
2336,43218,-1.7890163585543633,20
2337,43238,-1.789188228547573,20
2338,43257,-1.6998865604400635,19
2339,43276,-1.7000378519296646,19
2340,43295,-1.7001891881227493,19
2341,43314,-1.7003404796123505,19
2342,43333,-1.700491726398468,19
2343,43352,-1.7006429880857468,19
2344,43371,-1.7007941976189613,19
2345,43390,-1.7009454295039177,19
2346,43409,-1.7010965943336487,19
2347,43429,-1.790792964398861,20
2348,43448,-1.701410785317421,19
2349,43467,-1.7015619352459908,19
2350,43486,-1.701713040471077,19
2351,43506,-1.7914416939020157,20
2352,43526,-1.7916131615638733,20
2353,43545,-1.7021898850798607,19
2354,43564,-1.7023409381508827,19
2355,43583,-1.702491968870163,19
2356,43604,-1.8818807005882263,21
2357,43623,-1.7028168067336082,19
2358,43642,-1.702967755496502,19
2359,43661,-1.7031186670064926,19
2360,43680,-1.7032695636153221,19
2361,43700,-1.7930799424648285,20
2362,43719,-1.7035831212997437,19
2363,43739,-1.7934099659323692,20
2364,43758,-1.7038965821266174,19
2365,43778,-1.793739840388298,20
2366,43797,-1.7042099311947823,19
2367,43816,-1.7043607234954834,19
2368,43835,-1.7045114636421204,19
2369,43854,-1.7046621888875961,19
2370,43873,-1.704812876880169,19
2371,43893,-1.794704258441925,20
2372,43912,-1.7051260024309158,19
2373,43931,-1.7052766382694244,19
2374,43951,-1.7951923459768295,20
2375,43970,-1.7055895999073982,19
2376,43990,-1.7955217435956001,20
2377,44009,-1.7059024795889854,19
2378,44028,-1.7060530632734299,19
2379,44048,-1.796009510755539,20
2380,44067,-1.706365816295147,19
2381,44086,-1.7065162882208824,19
2382,44105,-1.7066667154431343,19
2383,44125,-1.7966553792357445,20
2384,44144,-1.7069792971014977,19
2385,44164,-1.7969843447208405,20
2386,44184,-1.7971549704670906,20
2387,44204,-1.7973255664110184,20
2388,44223,-1.7076158747076988,19
2389,44242,-1.7077661678195,19
2390,44262,-1.7978125289082527,20
2391,44281,-1.7080783918499947,19
2392,44300,-1.7082286849617958,19
2393,44320,-1.7982993125915527,20
2394,44339,-1.7085407674312592,19
2395,44358,-1.7086909636855125,19
2396,44378,-1.7987858429551125,20
2397,44398,-1.7989561632275581,20
2398,44417,-1.7091647237539291,19
2399,44436,-1.709314875304699,19
2400,44455,-1.7094649225473404,19
2401,44474,-1.7096150070428848,19
2402,44493,-1.7097650319337845,19
2403,44512,-1.7099150493741035,19
2404,44532,-1.8000742346048355,20
2405,44552,-1.8002443462610245,20
2406,44572,-1.8004144132137299,20
2407,44591,-1.7105498537421227,19
2408,44610,-1.7106997594237328,19
2409,44629,-1.7108496949076653,19
2410,44648,-1.7109995633363724,19
2411,44668,-1.801215648651123,20
2412,44688,-1.8013855665922165,20
2413,44707,-1.7114723026752472,19
2414,44726,-1.7116220965981483,19
2415,44746,-1.801870845258236,20
2416,44765,-1.7119332328438759,19
2417,44785,-1.8021982982754707,20
2418,44804,-1.7122442722320557,19
2419,44823,-1.712393969297409,19
2420,44842,-1.71254363656044,19
